Username,Follower count:,Post ID,Media Type:,Caption,Likes,Comments,Timestamp,Tags
champion,5016610,3.16485E+18,1,"We clipped these ourselves, can’t you tell?",911,14,2023-08-08 13:03:40+00:00,0
champion,5016610,3.16414E+18,2,Bras and leggings that come with a lil lift? Yes please 😍#Champion #sportsbra #fyp,891,18,2023-08-07 13:36:24+00:00,0
champion,5016610,3.16198E+18,1,"Hats on hats on hats 🧢

#Champion #Style",1549,14,2023-08-04 14:04:00+00:00,0
champion,5016610,3.16056E+18,1,"Working as a veterinary nurse while simultaneously smashing her degree, Kodie is no push over when it comes to hard work. At dawn or after a long day of caring for wide variety of animals, the surf calls her. Whether it's 1ft or 8ft, you’ll find her with that contagious smile, waxing her board and ready to champion the line up. Surfing hasn’t come easy for her, but does Kodie really sound like someone who gives up without a
fight?

📸: @studiohansa

#Champion #ChampionWhatMovesYou",504,6,2023-08-02 15:03:35+00:00,0
champion,5016610,3.15979E+18,1,"Effortless cool, Champion-approved 😎

📸: @9_g.jin

#Champion",1681,13,2023-08-01 13:30:13+00:00,0
champion,5016610,3.15913E+18,2,"Tokyo, NYC, LA, London 📍Available exclusively at @palaceskateboards stores.",1280,9,2023-07-31 15:40:52+00:00,2
champion,5016610,3.15908E+18,1,"Now THAT’S a color to turn heads in 👀

#Champion #Neon #Style",647,7,2023-07-31 14:04:40+00:00,0
champion,5016610,3.15836E+18,2,"Champion style works on all levels ⬆️

#Champion #Style #OOTD",913,4,2023-07-30 14:04:11+00:00,0
champion,5016610,3.15777E+18,1,"You never need a reason to wear camo.

#Champion #Camo",731,8,2023-07-29 18:29:41+00:00,0
champion,5016610,3.15763E+18,2,"last weekend's plans >>>> this weekend's plans

#Champion #RollingLoud #Summer",3173,17,2023-07-29 14:03:52+00:00,0
champion,5016610,3.15691E+18,2,"Attention to detail down to the last stitch 🪡

#Champion #details #embroidery",4168,18,2023-07-28 14:09:25+00:00,0
champion,5016610,3.1562E+18,1,"Fall colors, summer fit 🍁☀️

#SummerStyle #Champion

📸: @andrematthewgordon",790,13,2023-07-27 14:30:22+00:00,0
champion,5016610,3.15543E+18,1,"I Champion authenticity and not caring about other people's opinions of me. When you don't care, it provides you with a type of freedom that frees the mind and frees the creative process. Authenticity is key to my creativity, you will see and know who I am through my art.

📸: @JC_Verona

#ChampionWhatMovesYou #Champion",593,7,2023-07-26 13:03:13+00:00,0
champion,5016610,3.15494E+18,2,"What’s in our bag:
✅ phone
✅ wallet
✅✅✅ Champion gear

#MagicMoment #Champion #dufflebag",822,4,2023-07-25 20:48:36+00:00,0
champion,5016610,3.15415E+18,8,"If buying yourself flowers was a jacket 💐

#Champion #Lettermans #Flowers #jacket",4522,23,2023-07-24 18:31:01+00:00,0
champion,5016610,3.15337E+18,8,"We see you Cosmo and Wanda 💕💚🪄

#Champion #packable #travelfriendly #jackets #unisex",1810,15,2023-07-23 16:48:46+00:00,0
champion,5016610,3.15255E+18,8,"Style meets self-care ✨🧘

#Champion #selfcare",1996,11,2023-07-22 13:44:45+00:00,0
champion,5016610,3.15185E+18,2,"Someone somewhere said it’s the details that makes the fit and they were 100% right.

#Champion #Classic #staplepiece",1339,12,2023-07-21 14:37:54+00:00,0
champion,5016610,3.15111E+18,1,"Must look this good to ride the rides 🎡

📸: @jonomite

#Champion",957,29,2023-07-20 14:04:50+00:00,0
champion,5016610,3.15036E+18,1,"Bobbi Champions the electrifying art of Afro-beats. Dancing with an infectious energy and rhythm. Bobbi is a skilled dancer with a deep appreciation for the culture and music. She has been able to captivate audiences everywhere, bringing joy to people through the power of movement.

📸: @shotbylasalle

#ChampionWhatMovesYou #Champion",682,29,2023-07-19 13:02:22+00:00,0
champion,5016610,3.11486E+18,2,"To Champion is to create with purpose. To create with purpose is to inspire action, push boundaries, build communities and move the culture forward. Everything we do is about giving creators the space to Champion what they believe in. So, what do you Champion?

#champion #championwhatmovesyou",1375,69,2023-05-31 13:30:29+00:00,0
champion,5016610,3.16722E+18,8,Celebrate 50 years of hip hop with the official @hiphop50 Champion x @massappeal hoodie. Available in classic black and cool grey. Get yours at the links in our story. 🔥🎤,710,9,2023-08-11 19:30:13+00:00,2
champion,5016610,3.16714E+18,2,"From humble beginnings in the Bronx to a worldwide, cultural force, hip hop is unstoppable. Today, Champion celebrates 50 years of storytelling, passion and resilience. 🎉 #HipHop50
 
Narration by: @ksthewolf",1488,35,2023-08-11 16:42:32+00:00,3
champion,5016610,3.16629E+18,1,"Any time is a good time for girl dinner.

📸: @simplyallisonmarie",956,8,2023-08-10 12:30:19+00:00,1
champion,5016610,3.16558E+18,1,"Nihn's an indie musician who isn’t about following any trends. This young musician stays true to his passion and artistic instincts whether he's shredding on his instrument or belting out a tune.

""I Champion fearless art because art and music encompass profound contemplation. They embody truth and hold immense significance. A true (fearless) artist is one who actively pursues the truth in their creative journey.”

📸: @mauosaki",630,10,2023-08-09 13:02:19+00:00,0
champion,5016610,3.16485E+18,1,"We clipped these ourselves, can’t you tell?",911,14,2023-08-08 13:03:40+00:00,0
champion,5016610,3.16414E+18,2,Bras and leggings that come with a lil lift? Yes please 😍#Champion #sportsbra #fyp,891,18,2023-08-07 13:36:24+00:00,0
champion,5016610,3.16198E+18,1,"Hats on hats on hats 🧢

#Champion #Style",1549,14,2023-08-04 14:04:00+00:00,0
champion,5016610,3.16056E+18,1,"Working as a veterinary nurse while simultaneously smashing her degree, Kodie is no push over when it comes to hard work. At dawn or after a long day of caring for wide variety of animals, the surf calls her. Whether it's 1ft or 8ft, you’ll find her with that contagious smile, waxing her board and ready to champion the line up. Surfing hasn’t come easy for her, but does Kodie really sound like someone who gives up without a
fight?

📸: @studiohansa

#Champion #ChampionWhatMovesYou",504,6,2023-08-02 15:03:35+00:00,0
champion,5016610,3.15979E+18,1,"Effortless cool, Champion-approved 😎

📸: @9_g.jin

#Champion",1681,13,2023-08-01 13:30:13+00:00,0
champion,5016610,3.15913E+18,2,"Tokyo, NYC, LA, London 📍Available exclusively at @palaceskateboards stores.",1280,9,2023-07-31 15:40:52+00:00,2
champion,5016610,3.15908E+18,1,"Now THAT’S a color to turn heads in 👀

#Champion #Neon #Style",647,7,2023-07-31 14:04:40+00:00,0
champion,5016610,3.15836E+18,2,"Champion style works on all levels ⬆️

#Champion #Style #OOTD",913,4,2023-07-30 14:04:11+00:00,0
champion,5016610,3.15777E+18,1,"You never need a reason to wear camo.

#Champion #Camo",731,8,2023-07-29 18:29:41+00:00,0
champion,5016610,3.15763E+18,2,"last weekend's plans >>>> this weekend's plans

#Champion #RollingLoud #Summer",3173,17,2023-07-29 14:03:52+00:00,0
champion,5016610,3.15691E+18,2,"Attention to detail down to the last stitch 🪡

#Champion #details #embroidery",4168,18,2023-07-28 14:09:25+00:00,0
champion,5016610,3.1562E+18,1,"Fall colors, summer fit 🍁☀️

#SummerStyle #Champion

📸: @andrematthewgordon",790,13,2023-07-27 14:30:22+00:00,0
champion,5016610,3.15543E+18,1,"I Champion authenticity and not caring about other people's opinions of me. When you don't care, it provides you with a type of freedom that frees the mind and frees the creative process. Authenticity is key to my creativity, you will see and know who I am through my art.

📸: @JC_Verona

#ChampionWhatMovesYou #Champion",593,7,2023-07-26 13:03:13+00:00,0
champion,5016610,3.15494E+18,2,"What’s in our bag:
✅ phone
✅ wallet
✅✅✅ Champion gear

#MagicMoment #Champion #dufflebag",822,4,2023-07-25 20:48:36+00:00,0
champion,5016610,3.15415E+18,8,"If buying yourself flowers was a jacket 💐

#Champion #Lettermans #Flowers #jacket",4522,23,2023-07-24 18:31:01+00:00,0
champion,5016610,3.15337E+18,8,"We see you Cosmo and Wanda 💕💚🪄

#Champion #packable #travelfriendly #jackets #unisex",1810,15,2023-07-23 16:48:46+00:00,0
champion,5016610,3.15255E+18,8,"Style meets self-care ✨🧘

#Champion #selfcare",1996,11,2023-07-22 13:44:45+00:00,0
champion,5016610,3.15185E+18,2,"Someone somewhere said it’s the details that makes the fit and they were 100% right.

#Champion #Classic #staplepiece",1339,12,2023-07-21 14:37:54+00:00,0
champion,5016610,3.15111E+18,1,"Must look this good to ride the rides 🎡

📸: @jonomite

#Champion",957,29,2023-07-20 14:04:50+00:00,0
champion,5016610,3.15036E+18,1,"Bobbi Champions the electrifying art of Afro-beats. Dancing with an infectious energy and rhythm. Bobbi is a skilled dancer with a deep appreciation for the culture and music. She has been able to captivate audiences everywhere, bringing joy to people through the power of movement.

📸: @shotbylasalle

#ChampionWhatMovesYou #Champion",682,29,2023-07-19 13:02:22+00:00,0
champion,5016610,3.11486E+18,2,"To Champion is to create with purpose. To create with purpose is to inspire action, push boundaries, build communities and move the culture forward. Everything we do is about giving creators the space to Champion what they believe in. So, what do you Champion?

#champion #championwhatmovesyou",1375,69,2023-05-31 13:30:29+00:00,0
champion,5016610,3.16722E+18,8,Celebrate 50 years of hip hop with the official @hiphop50 Champion x @massappeal hoodie. Available in classic black and cool grey. Get yours at the links in our story. 🔥🎤,710,9,2023-08-11 19:30:13+00:00,2
champion,5016610,3.16714E+18,2,"From humble beginnings in the Bronx to a worldwide, cultural force, hip hop is unstoppable. Today, Champion celebrates 50 years of storytelling, passion and resilience. 🎉 #HipHop50
 
Narration by: @ksthewolf",1488,35,2023-08-11 16:42:32+00:00,3
champion,5016610,3.16629E+18,1,"Any time is a good time for girl dinner.

📸: @simplyallisonmarie",956,8,2023-08-10 12:30:19+00:00,1
champion,5016610,3.16558E+18,1,"Nihn's an indie musician who isn’t about following any trends. This young musician stays true to his passion and artistic instincts whether he's shredding on his instrument or belting out a tune.

""I Champion fearless art because art and music encompass profound contemplation. They embody truth and hold immense significance. A true (fearless) artist is one who actively pursues the truth in their creative journey.”

📸: @mauosaki",630,10,2023-08-09 13:02:19+00:00,0
champion,5016610,3.16485E+18,1,"We clipped these ourselves, can’t you tell?",911,14,2023-08-08 13:03:40+00:00,0
champion,5016610,3.16414E+18,2,Bras and leggings that come with a lil lift? Yes please 😍#Champion #sportsbra #fyp,891,18,2023-08-07 13:36:24+00:00,0
champion,5016610,3.16198E+18,1,"Hats on hats on hats 🧢

#Champion #Style",1549,14,2023-08-04 14:04:00+00:00,0
champion,5016610,3.16056E+18,1,"Working as a veterinary nurse while simultaneously smashing her degree, Kodie is no push over when it comes to hard work. At dawn or after a long day of caring for wide variety of animals, the surf calls her. Whether it's 1ft or 8ft, you’ll find her with that contagious smile, waxing her board and ready to champion the line up. Surfing hasn’t come easy for her, but does Kodie really sound like someone who gives up without a
fight?

📸: @studiohansa

#Champion #ChampionWhatMovesYou",504,6,2023-08-02 15:03:35+00:00,0
champion,5016610,3.15979E+18,1,"Effortless cool, Champion-approved 😎

📸: @9_g.jin

#Champion",1681,13,2023-08-01 13:30:13+00:00,0
champion,5016610,3.15913E+18,2,"Tokyo, NYC, LA, London 📍Available exclusively at @palaceskateboards stores.",1280,9,2023-07-31 15:40:52+00:00,2
champion,5016610,3.15908E+18,1,"Now THAT’S a color to turn heads in 👀

#Champion #Neon #Style",647,7,2023-07-31 14:04:40+00:00,0
champion,5016610,3.15836E+18,2,"Champion style works on all levels ⬆️

#Champion #Style #OOTD",913,4,2023-07-30 14:04:11+00:00,0
champion,5016610,3.15777E+18,1,"You never need a reason to wear camo.

#Champion #Camo",731,8,2023-07-29 18:29:41+00:00,0
champion,5016610,3.15763E+18,2,"last weekend's plans >>>> this weekend's plans

#Champion #RollingLoud #Summer",3173,17,2023-07-29 14:03:52+00:00,0
champion,5016610,3.15691E+18,2,"Attention to detail down to the last stitch 🪡

#Champion #details #embroidery",4168,18,2023-07-28 14:09:25+00:00,0
champion,5016610,3.1562E+18,1,"Fall colors, summer fit 🍁☀️

#SummerStyle #Champion

📸: @andrematthewgordon",790,13,2023-07-27 14:30:22+00:00,0
champion,5016610,3.15543E+18,1,"I Champion authenticity and not caring about other people's opinions of me. When you don't care, it provides you with a type of freedom that frees the mind and frees the creative process. Authenticity is key to my creativity, you will see and know who I am through my art.

📸: @JC_Verona

#ChampionWhatMovesYou #Champion",593,7,2023-07-26 13:03:13+00:00,0
champion,5016610,3.15494E+18,2,"What’s in our bag:
✅ phone
✅ wallet
✅✅✅ Champion gear

#MagicMoment #Champion #dufflebag",822,4,2023-07-25 20:48:36+00:00,0
champion,5016610,3.15415E+18,8,"If buying yourself flowers was a jacket 💐

#Champion #Lettermans #Flowers #jacket",4522,23,2023-07-24 18:31:01+00:00,0
champion,5016610,3.15337E+18,8,"We see you Cosmo and Wanda 💕💚🪄

#Champion #packable #travelfriendly #jackets #unisex",1810,15,2023-07-23 16:48:46+00:00,0
champion,5016610,3.15255E+18,8,"Style meets self-care ✨🧘

#Champion #selfcare",1996,11,2023-07-22 13:44:45+00:00,0
champion,5016610,3.15185E+18,2,"Someone somewhere said it’s the details that makes the fit and they were 100% right.

#Champion #Classic #staplepiece",1339,12,2023-07-21 14:37:54+00:00,0
champion,5016610,3.15111E+18,1,"Must look this good to ride the rides 🎡

📸: @jonomite

#Champion",957,29,2023-07-20 14:04:50+00:00,0
champion,5016610,3.15036E+18,1,"Bobbi Champions the electrifying art of Afro-beats. Dancing with an infectious energy and rhythm. Bobbi is a skilled dancer with a deep appreciation for the culture and music. She has been able to captivate audiences everywhere, bringing joy to people through the power of movement.

📸: @shotbylasalle

#ChampionWhatMovesYou #Champion",682,29,2023-07-19 13:02:22+00:00,0
vans,16713423,3.16733E+18,1,"We have a long-standing history and commitment to the surfing community that is so deeply rooted in Hawaii. Like many, we’re working on understanding how we can best support the community in Maui long term. In the immediate, we’re sending donations through @hawaiicommunityfoundation. Please head over to their page if you’d like to help too.",3717,22,2023-08-11 22:56:28+00:00,2
vans,16713423,3.16712E+18,8,Step up your Classics game with the Stackform. Head to the link in bio to see more.,16110,31,2023-08-11 16:00:14+00:00,0
vans,16713423,3.16639E+18,8,Two pairs are better than one. Find the Style 93 in several new colorways at the link in our bio.,16528,72,2023-08-10 16:00:12+00:00,0
vans,16713423,3.16568E+18,8,"Introducing the all-new @PerrisBenegas BMX Sk8-Hi and the @DennisEnarson BMX Slip-On. See their collection in action in Integration, live now on youtube.com/vans",7722,63,2023-08-09 16:23:46+00:00,3
vans,16713423,3.16494E+18,1,A new seasonal staple unlocked: Lowland ComfyCush JMP. Available now at the link in bio.,8229,32,2023-08-08 16:00:17+00:00,0
vans,16713423,3.16422E+18,8,@Nick_Michel makes the complex look casual on a skateboard and he brings that same ethos to his new Skate Classics collection. The Nick Michel Skate Classics collection featuring his custom take on the Skate Old Skool is available now at vans.com/skateboarding,36130,89,2023-08-07 16:12:07+00:00,2
vans,16713423,3.16205E+18,1,Eyes on the horizon: reaching for new heights in the Knu Stack. Available at the link in bio.,35853,99,2023-08-04 16:06:59+00:00,1
vans,16713423,3.16059E+18,8,Decked out head to toe in design details by Mikey February. Shop the full collection on vans.com/surf,20355,168,2023-08-02 16:00:11+00:00,0
vans,16713423,3.15984E+18,8,Kickin’ it in the new Vans x Barbie collection! Discover the pieces designed to celebrate style and self-expression at the link in bio. 💗🤍 #barbie #barbiestyle⁠,165040,623,2023-08-01 15:08:10+00:00,1
vans,16713423,3.15923E+18,1,Cool and casual in the Lowland CC. Available at the link in bio.,10280,33,2023-07-31 18:56:32+00:00,0
vans,16713423,3.15682E+18,8,Minimalistic JJJJound style meets our Classics. The JJJJound and Vans collection is now available at the link in our bio and select Vault retailers globally.,25712,105,2023-07-28 11:01:03+00:00,0
vans,16713423,3.15617E+18,8,"Step into the world of Barbie with us, a reimagined wardrobe celebrating self-expression and style. Mix and match your favorite Vans x Barbie pieces now at the link in bio.",48306,359,2023-07-27 13:28:48+00:00,3
vans,16713423,3.15552E+18,8,"Get ready to play, Vans x Barbie coming soon. Sign up to be notified at the link in bio. 🎀",62181,468,2023-07-26 16:00:11+00:00,3
vans,16713423,3.15479E+18,8,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,18876,48,2023-07-25 16:00:10+00:00,0
vans,16713423,3.15407E+18,8,"Designed for the unexpected moments, the UltraRange Neo VR3 provides a sustainably minded offering to support you along the way. Hit the link in our bio to shop.",41860,133,2023-07-24 16:00:10+00:00,0
vans,16713423,3.15186E+18,2,"The new UltraRange Neo VR3 is here. Combining comfort, versatility and style with our VR3 sustainability standards. Find a pair at the link in bio.",14685,71,2023-07-21 14:51:11+00:00,1
vans,16713423,3.15117E+18,8,Checking in 🏁 with @VansSurf's @GrantNoble_. Shop Classics at the link in bio.,20736,50,2023-07-20 16:00:12+00:00,0
vans,16713423,3.14972E+18,8,"From J Bay to LA, the Mikey February Collection is ready for an all day adventure. The full collection, featuring the sustainability focused UltraRange Neo VR3, is available now on vans.com/surf",21135,84,2023-07-18 15:56:22+00:00,2
vans,16713423,3.149E+18,1,Feeling electric in the Old Skool Bolt. Available now at the link in bio.,36139,122,2023-07-17 16:00:09+00:00,0
vans,16713423,3.14685E+18,8,"For our third collaboration, JJJJound applies a minimalistic aesthetic to three Classic icons, celebrating footwear staples that easily integrate into a subtle workwear uniform.
Available on JJJJound.com at 12pm EST on July 20 and vans.com/vault & select retail partners on July 28.",22864,64,2023-07-14 17:00:13+00:00,0
vans,16713423,3.1461E+18,8,"Beatrice Domond adds a dash of personal style to the sustainably minded and technologically-driven design of the Zahba, available now at skate shops worldwide.",17145,150,2023-07-13 16:05:19+00:00,2
vans,16713423,3.14538E+18,8,"Your favorite UltraRange just got better! The new UltraRange Neo VR3 comes with a new fit, comfort system, and our VR3 sustainability standards. Available at the link in our bio.",38371,140,2023-07-12 16:11:58+00:00,0
vans,16713423,3.14465E+18,8,The True White Authentic is a blank canvas for your creativity. How do you make it your own?,14044,35,2023-07-11 16:00:10+00:00,0
vans,16713423,3.14398E+18,1,The Cruze Too: your relaxed shoe for the summer. Check it out at the link in bio.,28680,96,2023-07-10 18:00:08+00:00,0
vans,16713423,3.14175E+18,2,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,9531,31,2023-07-07 16:04:27+00:00,1
vans,16713423,3.16733E+18,1,"We have a long-standing history and commitment to the surfing community that is so deeply rooted in Hawaii. Like many, we’re working on understanding how we can best support the community in Maui long term. In the immediate, we’re sending donations through @hawaiicommunityfoundation. Please head over to their page if you’d like to help too.",3717,22,2023-08-11 22:56:28+00:00,2
vans,16713423,3.16712E+18,8,Step up your Classics game with the Stackform. Head to the link in bio to see more.,16110,31,2023-08-11 16:00:14+00:00,0
vans,16713423,3.16639E+18,8,Two pairs are better than one. Find the Style 93 in several new colorways at the link in our bio.,16528,72,2023-08-10 16:00:12+00:00,0
vans,16713423,3.16568E+18,8,"Introducing the all-new @PerrisBenegas BMX Sk8-Hi and the @DennisEnarson BMX Slip-On. See their collection in action in Integration, live now on youtube.com/vans",7722,63,2023-08-09 16:23:46+00:00,3
vans,16713423,3.16494E+18,1,A new seasonal staple unlocked: Lowland ComfyCush JMP. Available now at the link in bio.,8229,32,2023-08-08 16:00:17+00:00,0
vans,16713423,3.16422E+18,8,@Nick_Michel makes the complex look casual on a skateboard and he brings that same ethos to his new Skate Classics collection. The Nick Michel Skate Classics collection featuring his custom take on the Skate Old Skool is available now at vans.com/skateboarding,36130,89,2023-08-07 16:12:07+00:00,2
vans,16713423,3.16205E+18,1,Eyes on the horizon: reaching for new heights in the Knu Stack. Available at the link in bio.,35853,99,2023-08-04 16:06:59+00:00,1
vans,16713423,3.16059E+18,8,Decked out head to toe in design details by Mikey February. Shop the full collection on vans.com/surf,20355,168,2023-08-02 16:00:11+00:00,0
vans,16713423,3.15984E+18,8,Kickin’ it in the new Vans x Barbie collection! Discover the pieces designed to celebrate style and self-expression at the link in bio. 💗🤍 #barbie #barbiestyle⁠,165040,623,2023-08-01 15:08:10+00:00,1
vans,16713423,3.15923E+18,1,Cool and casual in the Lowland CC. Available at the link in bio.,10280,33,2023-07-31 18:56:32+00:00,0
vans,16713423,3.15682E+18,8,Minimalistic JJJJound style meets our Classics. The JJJJound and Vans collection is now available at the link in our bio and select Vault retailers globally.,25712,105,2023-07-28 11:01:03+00:00,0
vans,16713423,3.15617E+18,8,"Step into the world of Barbie with us, a reimagined wardrobe celebrating self-expression and style. Mix and match your favorite Vans x Barbie pieces now at the link in bio.",48306,359,2023-07-27 13:28:48+00:00,3
vans,16713423,3.15552E+18,8,"Get ready to play, Vans x Barbie coming soon. Sign up to be notified at the link in bio. 🎀",62181,468,2023-07-26 16:00:11+00:00,3
vans,16713423,3.15479E+18,8,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,18876,48,2023-07-25 16:00:10+00:00,0
vans,16713423,3.15407E+18,8,"Designed for the unexpected moments, the UltraRange Neo VR3 provides a sustainably minded offering to support you along the way. Hit the link in our bio to shop.",41860,133,2023-07-24 16:00:10+00:00,0
vans,16713423,3.15186E+18,2,"The new UltraRange Neo VR3 is here. Combining comfort, versatility and style with our VR3 sustainability standards. Find a pair at the link in bio.",14685,71,2023-07-21 14:51:11+00:00,1
vans,16713423,3.15117E+18,8,Checking in 🏁 with @VansSurf's @GrantNoble_. Shop Classics at the link in bio.,20736,50,2023-07-20 16:00:12+00:00,0
vans,16713423,3.14972E+18,8,"From J Bay to LA, the Mikey February Collection is ready for an all day adventure. The full collection, featuring the sustainability focused UltraRange Neo VR3, is available now on vans.com/surf",21135,84,2023-07-18 15:56:22+00:00,2
vans,16713423,3.149E+18,1,Feeling electric in the Old Skool Bolt. Available now at the link in bio.,36139,122,2023-07-17 16:00:09+00:00,0
vans,16713423,3.14685E+18,8,"For our third collaboration, JJJJound applies a minimalistic aesthetic to three Classic icons, celebrating footwear staples that easily integrate into a subtle workwear uniform.
Available on JJJJound.com at 12pm EST on July 20 and vans.com/vault & select retail partners on July 28.",22864,64,2023-07-14 17:00:13+00:00,0
vans,16713423,3.1461E+18,8,"Beatrice Domond adds a dash of personal style to the sustainably minded and technologically-driven design of the Zahba, available now at skate shops worldwide.",17145,150,2023-07-13 16:05:19+00:00,2
vans,16713423,3.14538E+18,8,"Your favorite UltraRange just got better! The new UltraRange Neo VR3 comes with a new fit, comfort system, and our VR3 sustainability standards. Available at the link in our bio.",38371,140,2023-07-12 16:11:58+00:00,0
vans,16713423,3.14465E+18,8,The True White Authentic is a blank canvas for your creativity. How do you make it your own?,14044,35,2023-07-11 16:00:10+00:00,0
vans,16713423,3.14398E+18,1,The Cruze Too: your relaxed shoe for the summer. Check it out at the link in bio.,28680,96,2023-07-10 18:00:08+00:00,0
vans,16713423,3.14175E+18,2,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,9531,31,2023-07-07 16:04:27+00:00,1
vans,16713423,3.16733E+18,1,"We have a long-standing history and commitment to the surfing community that is so deeply rooted in Hawaii. Like many, we’re working on understanding how we can best support the community in Maui long term. In the immediate, we’re sending donations through @hawaiicommunityfoundation. Please head over to their page if you’d like to help too.",3717,22,2023-08-11 22:56:28+00:00,2
vans,16713423,3.16712E+18,8,Step up your Classics game with the Stackform. Head to the link in bio to see more.,16110,31,2023-08-11 16:00:14+00:00,0
vans,16713423,3.16639E+18,8,Two pairs are better than one. Find the Style 93 in several new colorways at the link in our bio.,16528,72,2023-08-10 16:00:12+00:00,0
vans,16713423,3.16568E+18,8,"Introducing the all-new @PerrisBenegas BMX Sk8-Hi and the @DennisEnarson BMX Slip-On. See their collection in action in Integration, live now on youtube.com/vans",7722,63,2023-08-09 16:23:46+00:00,3
vans,16713423,3.16494E+18,1,A new seasonal staple unlocked: Lowland ComfyCush JMP. Available now at the link in bio.,8229,32,2023-08-08 16:00:17+00:00,0
vans,16713423,3.16422E+18,8,@Nick_Michel makes the complex look casual on a skateboard and he brings that same ethos to his new Skate Classics collection. The Nick Michel Skate Classics collection featuring his custom take on the Skate Old Skool is available now at vans.com/skateboarding,36130,89,2023-08-07 16:12:07+00:00,2
vans,16713423,3.16205E+18,1,Eyes on the horizon: reaching for new heights in the Knu Stack. Available at the link in bio.,35853,99,2023-08-04 16:06:59+00:00,1
vans,16713423,3.16059E+18,8,Decked out head to toe in design details by Mikey February. Shop the full collection on vans.com/surf,20355,168,2023-08-02 16:00:11+00:00,0
vans,16713423,3.15984E+18,8,Kickin’ it in the new Vans x Barbie collection! Discover the pieces designed to celebrate style and self-expression at the link in bio. 💗🤍 #barbie #barbiestyle⁠,165040,623,2023-08-01 15:08:10+00:00,1
vans,16713423,3.15923E+18,1,Cool and casual in the Lowland CC. Available at the link in bio.,10280,33,2023-07-31 18:56:32+00:00,0
vans,16713423,3.15682E+18,8,Minimalistic JJJJound style meets our Classics. The JJJJound and Vans collection is now available at the link in our bio and select Vault retailers globally.,25712,105,2023-07-28 11:01:03+00:00,0
vans,16713423,3.15617E+18,8,"Step into the world of Barbie with us, a reimagined wardrobe celebrating self-expression and style. Mix and match your favorite Vans x Barbie pieces now at the link in bio.",48306,359,2023-07-27 13:28:48+00:00,3
vans,16713423,3.15552E+18,8,"Get ready to play, Vans x Barbie coming soon. Sign up to be notified at the link in bio. 🎀",62181,468,2023-07-26 16:00:11+00:00,3
vans,16713423,3.15479E+18,8,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,18876,48,2023-07-25 16:00:10+00:00,0
vans,16713423,3.15407E+18,8,"Designed for the unexpected moments, the UltraRange Neo VR3 provides a sustainably minded offering to support you along the way. Hit the link in our bio to shop.",41860,133,2023-07-24 16:00:10+00:00,0
vans,16713423,3.15186E+18,2,"The new UltraRange Neo VR3 is here. Combining comfort, versatility and style with our VR3 sustainability standards. Find a pair at the link in bio.",14685,71,2023-07-21 14:51:11+00:00,1
vans,16713423,3.15117E+18,8,Checking in 🏁 with @VansSurf's @GrantNoble_. Shop Classics at the link in bio.,20736,50,2023-07-20 16:00:12+00:00,0
vans,16713423,3.14972E+18,8,"From J Bay to LA, the Mikey February Collection is ready for an all day adventure. The full collection, featuring the sustainability focused UltraRange Neo VR3, is available now on vans.com/surf",21135,84,2023-07-18 15:56:22+00:00,2
vans,16713423,3.149E+18,1,Feeling electric in the Old Skool Bolt. Available now at the link in bio.,36139,122,2023-07-17 16:00:09+00:00,0
vans,16713423,3.14685E+18,8,"For our third collaboration, JJJJound applies a minimalistic aesthetic to three Classic icons, celebrating footwear staples that easily integrate into a subtle workwear uniform.
Available on JJJJound.com at 12pm EST on July 20 and vans.com/vault & select retail partners on July 28.",22864,64,2023-07-14 17:00:13+00:00,0
vans,16713423,3.1461E+18,8,"Beatrice Domond adds a dash of personal style to the sustainably minded and technologically-driven design of the Zahba, available now at skate shops worldwide.",17145,150,2023-07-13 16:05:19+00:00,2
vans,16713423,3.14538E+18,8,"Your favorite UltraRange just got better! The new UltraRange Neo VR3 comes with a new fit, comfort system, and our VR3 sustainability standards. Available at the link in our bio.",38371,140,2023-07-12 16:11:58+00:00,0
vans,16713423,3.14465E+18,8,The True White Authentic is a blank canvas for your creativity. How do you make it your own?,14044,35,2023-07-11 16:00:10+00:00,0
vans,16713423,3.14398E+18,1,The Cruze Too: your relaxed shoe for the summer. Check it out at the link in bio.,28680,96,2023-07-10 18:00:08+00:00,0
vans,16713423,3.14175E+18,2,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,9531,31,2023-07-07 16:04:27+00:00,1
vans,16713423,3.16733E+18,1,"We have a long-standing history and commitment to the surfing community that is so deeply rooted in Hawaii. Like many, we’re working on understanding how we can best support the community in Maui long term. In the immediate, we’re sending donations through @hawaiicommunityfoundation. Please head over to their page if you’d like to help too.",3717,22,2023-08-11 22:56:28+00:00,2
vans,16713423,3.16712E+18,8,Step up your Classics game with the Stackform. Head to the link in bio to see more.,16110,31,2023-08-11 16:00:14+00:00,0
